credit.policy,revol.util,fico,inq.last.6mths,purpose
True,71.1,717,1,debt_consolidation
True,14.2,732,0,debt_consolidation
True,54.8,752,5,home_improvement
True,27.4,767,0,debt_consolidation
True,23.8,752,0,all_other
True,21.0,767,1,credit_card
True,74.1,662,1,credit_card
True,83.9,692,1,debt_consolidation
True,11.9,762,0,major_purchase
True,29.8,737,0,debt_consolidation
True,25.6,697,1,debt_consolidation
True,74.6,717,0,all_other
True,44.3,692,0,debt_consolidation
True,79.8,697,0,credit_card
True,45.0,697,0,home_improvement
True,26.5,762,0,all_other
True,39.3,752,0,debt_consolidation
True,93.1,672,2,all_other
True,45.4,697,1,debt_consolidation
True,21.4,752,1,debt_consolidation
True,20.6,757,1,debt_consolidation
True,59.7,702,2,debt_consolidation
True,9.0,702,1,debt_consolidation
True,66.1,697,1,debt_consolidation
True,34.7,702,3,debt_consolidation
True,53.4,727,0,debt_consolidation
True,39.4,667,0,all_other
True,34.2,687,1,debt_consolidation
True,21.6,757,0,all_other
True,48.4,717,1,debt_consolidation
True,34.5,742,0,debt_consolidation
True,14.6,782,4,all_other
True,41.6,732,2,credit_card
True,59.7,727,0,debt_consolidation
True,90.0,662,0,credit_card
True,16.4,767,0,debt_consolidation
True,13.3,752,2,all_other
True,92.6,672,0,credit_card
True,48.0,737,1,major_purchase
True,73.5,682,1,debt_consolidation
True,84.9,662,0,all_other
True,5.1,717,3,all_other
True,46.0,747,2,debt_consolidation
True,55.9,677,0,all_other
True,62.1,672,0,all_other
True,86.1,677,0,all_other
True,90.3,692,0,all_other
True,31.7,722,1,major_purchase
True,36.1,737,1,credit_card
True,64.2,707,1,debt_consolidation
True,62.7,737,2,credit_card
True,61.0,717,1,major_purchase
True,74.8,717,0,debt_consolidation
True,42.0,727,1,major_purchase
True,60.6,757,3,all_other
True,10.2,787,1,all_other
True,24.1,742,4,credit_card
True,40.4,762,2,major_purchase
True,61.9,692,0,debt_consolidation
True,42.3,712,3,debt_consolidation
True,36.8,667,1,all_other
True,81.8,702,0,debt_consolidation
True,63.8,662,0,debt_consolidation
True,98.6,682,0,major_purchase
True,24.1,677,0,all_other
True,99.6,732,0,debt_consolidation
True,42.5,732,0,debt_consolidation
True,62.7,732,1,all_other
True,51.8,707,1,major_purchase
True,40.6,702,0,debt_consolidation
True,17.4,687,1,debt_consolidation
True,84.4,672,1,debt_consolidation
True,8.4,787,1,small_business
True,94.4,682,2,debt_consolidation
True,92.6,667,1,debt_consolidation
True,72.6,682,2,all_other
True,49.8,717,0,debt_consolidation
True,57.5,727,1,credit_card
True,68.8,672,2,debt_consolidation
True,91.9,707,1,credit_card
True,84.0,662,3,debt_consolidation
True,26.3,752,0,all_other
True,13.9,682,1,debt_consolidation
True,92.4,732,0,small_business
True,95.6,707,1,all_other
True,23.3,717,1,debt_consolidation
True,47.8,737,0,debt_consolidation
True,73.2,737,1,all_other
True,3.7,797,0,all_other
True,46.7,772,0,home_improvement
True,58.4,752,0,major_purchase
True,1.3,802,2,all_other
True,0.0,807,1,major_purchase
True,35.6,787,0,debt_consolidation
True,96.9,747,1,small_business
True,49.4,692,0,debt_consolidation
True,63.3,682,0,all_other
True,20.8,717,3,credit_card
True,41.9,697,0,small_business
True,97.9,727,2,small_business
True,16.2,732,1,debt_consolidation
True,94.0,682,3,debt_consolidation
True,0.0,797,0,home_improvement
True,88.5,682,1,debt_consolidation
True,34.4,697,3,all_other
True,22.9,757,0,debt_consolidation
True,84.5,722,0,debt_consolidation
True,65.9,677,0,debt_consolidation
True,65.0,667,0,credit_card
True,0.0,792,1,debt_consolidation
True,61.1,707,3,debt_consolidation
True,0.0,672,1,debt_consolidation
True,29.6,747,0,all_other
True,0.2,762,0,debt_consolidation
True,30.6,727,1,major_purchase
True,59.6,702,1,debt_consolidation
True,79.9,727,1,all_other
True,45.9,707,0,all_other
True,30.5,687,0,home_improvement
True,71.3,692,0,credit_card
True,38.2,702,0,debt_consolidation
True,75.4,692,0,debt_consolidation
True,60.9,667,3,debt_consolidation
True,44.6,702,2,debt_consolidation
True,8.1,772,1,all_other
True,99.4,712,0,debt_consolidation
True,61.9,672,0,debt_consolidation
True,21.5,682,1,all_other
True,37.7,682,0,all_other
True,25.4,767,2,all_other
True,56.0,762,0,all_other
True,14.1,742,0,major_purchase
True,66.4,692,0,small_business
True,59.4,697,2,debt_consolidation
True,44.7,787,0,major_purchase
True,68.7,682,1,debt_consolidation
True,56.8,727,2,debt_consolidation
True,80.7,697,0,debt_consolidation
True,60.7,687,0,debt_consolidation
True,43.9,722,0,credit_card
True,34.4,767,0,credit_card
True,56.2,697,3,debt_consolidation
True,19.4,702,3,credit_card
True,30.7,712,1,debt_consolidation
True,38.8,717,0,all_other
True,1.7,787,3,debt_consolidation
True,58.8,702,2,debt_consolidation
True,44.2,742,5,home_improvement
True,33.7,697,2,debt_consolidation
True,49.0,732,1,all_other
True,79.6,707,3,debt_consolidation
True,74.4,712,0,debt_consolidation
True,39.6,697,1,major_purchase
True,18.6,762,0,all_other
True,42.1,742,0,all_other
True,56.2,732,3,debt_consolidation
True,62.5,717,0,debt_consolidation
True,39.8,722,3,all_other
True,39.1,717,0,debt_consolidation
True,12.5,767,0,all_other
True,80.3,677,0,debt_consolidation
True,8.8,717,1,debt_consolidation
True,68.3,697,0,all_other
True,52.7,697,0,debt_consolidation
True,7.8,762,1,major_purchase
True,73.8,712,1,small_business
True,42.8,717,1,all_other
True,95.4,677,3,debt_consolidation
True,14.5,697,2,all_other
True,62.3,702,2,debt_consolidation
True,52.8,727,0,debt_consolidation
True,97.6,677,0,debt_consolidation
True,33.4,762,0,debt_consolidation
True,21.7,752,0,debt_consolidation
True,54.0,702,1,debt_consolidation
True,70.7,667,0,debt_consolidation
True,9.6,777,0,all_other
True,72.4,677,0,debt_consolidation
True,2.4,792,2,educational
True,43.3,697,0,major_purchase
True,58.5,687,2,debt_consolidation
True,14.6,707,0,all_other
True,12.7,732,0,debt_consolidation
True,33.8,722,1,debt_consolidation
True,49.6,717,1,debt_consolidation
True,18.4,687,2,debt_consolidation
True,29.9,702,2,debt_consolidation
True,41.8,717,2,credit_card
True,39.2,732,0,major_purchase
True,33.8,732,3,debt_consolidation
True,64.0,712,0,debt_consolidation
True,68.8,717,0,educational
True,55.8,717,0,debt_consolidation
True,26.2,772,1,debt_consolidation
True,19.5,742,1,debt_consolidation
True,22.0,752,4,all_other
True,94.5,687,0,credit_card
True,15.8,792,1,home_improvement
True,29.3,702,0,debt_consolidation
True,85.4,742,1,credit_card
True,43.2,752,1,credit_card
True,70.7,722,0,debt_consolidation
True,50.8,727,1,credit_card
True,43.9,697,2,all_other
True,75.1,687,0,all_other
True,61.7,717,2,debt_consolidation
True,49.4,737,0,credit_card
True,54.9,737,1,debt_consolidation
True,14.1,747,2,debt_consolidation
True,93.9,712,1,debt_consolidation
True,1.5,742,3,debt_consolidation
True,46.4,697,0,debt_consolidation
True,16.7,747,2,home_improvement
True,70.1,707,0,debt_consolidation
True,49.9,737,2,educational
True,42.5,737,1,debt_consolidation
True,19.8,747,0,debt_consolidation
True,97.4,707,2,all_other
True,92.7,687,1,credit_card
True,62.2,722,0,debt_consolidation
True,66.2,737,1,credit_card
True,57.7,717,1,debt_consolidation
True,94.5,682,0,debt_consolidation
True,88.0,697,3,small_business
True,87.2,687,0,debt_consolidation
True,64.9,712,2,debt_consolidation
True,61.1,807,1,all_other
True,32.0,712,0,debt_consolidation
True,9.0,702,2,credit_card
True,16.4,697,0,all_other
True,13.6,787,3,debt_consolidation
True,26.5,682,1,credit_card
True,70.0,677,1,debt_consolidation
True,12.8,742,1,all_other
True,13.2,777,1,all_other
True,50.8,687,2,debt_consolidation
True,58.7,707,1,all_other
True,38.1,677,0,debt_consolidation
True,86.4,662,0,major_purchase
True,14.1,727,0,all_other
True,73.7,692,0,debt_consolidation
True,17.9,707,1,credit_card
True,45.0,757,0,credit_card
True,56.0,677,1,debt_consolidation
True,15.1,772,0,home_improvement
True,54.6,687,0,debt_consolidation
True,38.9,742,1,major_purchase
True,66.6,717,1,all_other
True,7.1,762,0,educational
True,0.0,692,0,major_purchase
True,95.4,682,0,all_other
True,65.8,732,0,debt_consolidation
True,23.2,762,0,debt_consolidation
True,44.7,757,0,credit_card
True,90.0,677,2,debt_consolidation
True,74.5,692,2,debt_consolidation
True,21.1,742,2,all_other
True,67.6,722,2,major_purchase
True,15.9,752,0,home_improvement
True,85.9,692,1,credit_card
True,65.4,727,0,credit_card
True,96.7,682,2,all_other
True,62.1,742,2,major_purchase
True,46.2,672,3,debt_consolidation
True,45.9,697,3,debt_consolidation
True,62.5,747,3,all_other
True,81.0,722,3,all_other
True,44.6,712,0,home_improvement
True,57.3,722,0,debt_consolidation
True,49.9,707,3,debt_consolidation
True,84.8,687,1,debt_consolidation
True,23.9,697,0,debt_consolidation
True,38.2,692,1,debt_consolidation
True,56.2,702,1,debt_consolidation
True,67.7,712,0,debt_consolidation
True,99.9,662,1,debt_consolidation
True,5.9,762,1,major_purchase
True,52.0,732,0,debt_consolidation
True,63.1,692,0,debt_consolidation
True,28.8,692,1,major_purchase
True,50.9,677,0,major_purchase
True,65.3,732,1,major_purchase
True,68.4,732,3,major_purchase
True,91.3,697,0,credit_card
True,15.3,687,0,debt_consolidation
True,46.5,702,0,debt_consolidation
True,24.6,747,2,debt_consolidation
True,59.9,727,0,debt_consolidation
True,68.9,717,2,debt_consolidation
True,90.8,697,1,debt_consolidation
True,54.6,692,2,all_other
True,41.2,682,0,educational
True,29.0,732,0,all_other
True,44.4,677,1,debt_consolidation
True,0.0,717,0,all_other
True,30.6,682,1,debt_consolidation
True,87.9,712,0,credit_card
True,95.3,697,0,debt_consolidation
True,65.3,662,2,all_other
True,57.5,667,0,home_improvement
True,0.0,732,1,credit_card
True,0.0,682,1,major_purchase
True,20.4,727,0,all_other
True,25.3,707,2,home_improvement
True,91.1,687,0,credit_card
True,68.6,702,1,debt_consolidation
True,52.3,687,0,debt_consolidation
True,87.4,702,0,small_business
True,76.9,677,1,debt_consolidation
True,93.6,677,1,major_purchase
True,55.9,687,2,debt_consolidation
True,85.6,672,0,debt_consolidation
True,13.2,737,2,educational
True,67.0,732,0,educational
True,42.2,712,0,major_purchase
True,0.0,717,2,major_purchase
True,77.1,662,0,debt_consolidation
True,60.8,722,1,credit_card
True,57.4,687,0,debt_consolidation
True,24.2,692,0,all_other
True,26.9,697,0,debt_consolidation
True,57.2,757,0,credit_card
True,34.3,722,1,all_other
True,4.3,667,0,home_improvement
True,76.8,727,0,debt_consolidation
True,73.8,662,1,all_other
True,11.0,772,2,debt_consolidation
True,97.7,667,0,debt_consolidation
True,99.3,717,0,debt_consolidation
True,27.1,787,0,all_other
True,47.7,727,2,home_improvement
True,72.2,717,0,all_other
True,52.4,682,0,all_other
True,43.9,697,0,debt_consolidation
True,31.2,667,0,all_other
True,65.4,677,0,debt_consolidation
True,76.2,677,1,small_business
True,48.1,687,0,all_other
True,49.7,712,2,credit_card
True,43.3,722,0,small_business
True,95.5,687,0,credit_card
True,83.7,662,0,all_other
True,76.1,697,1,debt_consolidation
True,72.6,742,0,credit_card
True,73.8,667,0,debt_consolidation
True,95.9,722,0,credit_card
True,10.5,717,2,debt_consolidation
True,80.7,717,0,debt_consolidation
True,61.2,722,1,all_other
True,19.0,777,0,debt_consolidation
True,75.0,687,1,all_other
True,92.2,692,1,debt_consolidation
True,38.4,672,0,all_other
True,81.1,707,0,debt_consolidation
True,67.9,687,1,debt_consolidation
True,27.3,667,1,home_improvement
True,0.0,782,0,major_purchase
True,75.7,707,0,debt_consolidation
True,28.9,707,3,debt_consolidation
True,0.0,717,1,all_other
True,31.5,722,0,debt_consolidation
True,26.8,757,1,small_business
True,32.9,747,2,credit_card
True,63.0,732,1,debt_consolidation
True,84.4,662,3,debt_consolidation
True,7.6,767,0,major_purchase
True,23.8,742,1,debt_consolidation
True,84.2,717,0,debt_consolidation
True,37.6,742,0,all_other
True,29.9,757,0,all_other
True,15.6,732,0,home_improvement
True,55.8,697,1,debt_consolidation
True,20.8,732,1,major_purchase
True,20.9,717,3,small_business
True,55.0,667,0,debt_consolidation
True,89.3,692,1,small_business
True,36.0,747,4,all_other
True,58.9,687,2,major_purchase
True,43.7,737,0,debt_consolidation
True,0.0,687,0,all_other
True,68.4,682,0,all_other
True,60.1,662,0,all_other
True,19.5,697,1,debt_consolidation
True,17.5,702,0,all_other
True,90.7,687,1,debt_consolidation
True,0.5,702,2,educational
True,46.9,672,1,debt_consolidation
True,73.7,697,3,debt_consolidation
True,1.5,712,0,all_other
True,9.9,737,2,debt_consolidation
True,26.2,757,1,debt_consolidation
True,39.2,737,3,credit_card
True,7.6,752,0,all_other
True,19.2,757,3,credit_card
True,91.2,682,0,educational
True,40.4,732,2,credit_card
True,80.2,697,0,debt_consolidation
True,82.2,677,1,debt_consolidation
True,45.0,677,1,debt_consolidation
True,95.0,692,1,debt_consolidation
True,24.5,747,3,all_other
True,87.8,662,0,home_improvement
True,70.0,712,3,debt_consolidation
True,87.2,687,1,debt_consolidation
True,1.1,797,0,all_other
True,51.6,727,0,all_other
True,21.2,732,0,credit_card
True,72.1,687,0,debt_consolidation
True,50.0,757,1,debt_consolidation
True,27.0,767,0,credit_card
True,24.5,707,3,credit_card
True,73.6,722,1,all_other
True,17.4,777,1,credit_card
True,62.3,727,0,credit_card
True,24.1,757,4,credit_card
True,59.7,722,0,debt_consolidation
True,69.2,687,0,debt_consolidation
True,0.0,752,0,all_other
True,77.7,682,1,credit_card
True,65.7,732,0,small_business
True,83.7,687,0,major_purchase
True,24.6,747,0,debt_consolidation
True,25.5,767,0,all_other
True,64.8,712,0,debt_consolidation
True,52.9,742,2,debt_consolidation
True,57.8,682,0,debt_consolidation
True,86.4,682,3,debt_consolidation
True,58.1,667,2,small_business
True,65.8,727,0,credit_card
True,37.5,722,2,debt_consolidation
True,14.9,747,1,major_purchase
True,21.4,792,0,educational
True,76.6,692,0,debt_consolidation
True,12.1,757,0,debt_consolidation
True,89.8,717,0,debt_consolidation
True,23.1,762,0,all_other
True,33.5,772,0,debt_consolidation
True,62.8,702,0,small_business
True,49.8,757,0,all_other
True,63.0,722,3,credit_card
True,20.9,727,0,small_business
True,62.7,702,0,major_purchase
True,68.6,687,0,debt_consolidation
True,27.4,742,1,debt_consolidation
True,79.6,712,0,credit_card
True,65.2,682,0,all_other
True,2.6,757,3,educational
True,55.7,742,0,debt_consolidation
True,46.7,687,0,debt_consolidation
True,14.0,737,1,small_business
True,23.7,677,0,debt_consolidation
True,24.6,757,0,all_other
True,94.2,707,1,all_other
True,41.0,697,1,debt_consolidation
True,0.2,807,6,all_other
True,64.4,742,0,all_other
True,25.4,757,1,debt_consolidation
True,71.5,692,0,debt_consolidation
True,36.7,722,1,major_purchase
True,12.5,782,2,debt_consolidation
True,58.5,722,0,credit_card
True,46.6,697,1,all_other
True,92.1,672,0,major_purchase
True,42.4,697,3,debt_consolidation
True,70.1,722,0,debt_consolidation
True,54.2,702,0,debt_consolidation
True,77.4,682,1,debt_consolidation
True,17.9,732,2,all_other
True,44.0,687,1,debt_consolidation
True,32.0,712,0,debt_consolidation
True,61.0,692,1,all_other
True,74.4,717,0,debt_consolidation
True,30.2,707,3,all_other
True,27.4,727,1,small_business
True,42.4,752,1,credit_card
True,62.6,722,0,debt_consolidation
True,78.1,707,0,all_other
True,24.3,752,0,all_other
True,51.5,712,0,all_other
True,71.7,692,0,debt_consolidation
True,61.8,717,2,educational
True,32.4,727,0,debt_consolidation
True,76.8,712,0,debt_consolidation
True,43.2,717,1,debt_consolidation
True,60.6,737,0,credit_card
True,38.3,782,1,debt_consolidation
True,30.2,762,3,debt_consolidation
True,78.9,672,0,debt_consolidation
True,25.1,697,3,debt_consolidation
True,24.2,672,2,debt_consolidation
True,22.8,777,0,debt_consolidation
True,27.6,752,3,major_purchase
True,81.1,682,0,all_other
True,33.2,752,1,credit_card
True,15.7,782,0,small_business
True,61.2,757,2,all_other
True,41.9,687,1,home_improvement
True,53.1,662,1,all_other
True,51.1,702,2,credit_card
True,99.0,737,0,debt_consolidation
True,20.0,747,1,all_other
True,96.6,692,3,debt_consolidation
True,45.2,682,0,all_other
True,61.7,662,2,all_other
True,78.0,687,0,credit_card
True,97.7,667,0,debt_consolidation
True,2.7,752,3,small_business
True,17.3,752,3,debt_consolidation
True,2.7,777,2,educational
True,15.6,782,2,all_other
True,68.3,727,0,credit_card
True,65.7,707,3,all_other
True,32.1,712,2,all_other
True,8.8,792,0,small_business
True,20.3,777,0,debt_consolidation
True,32.8,737,0,credit_card
True,87.0,697,0,debt_consolidation
True,43.8,737,0,debt_consolidation
True,75.5,707,0,debt_consolidation
True,18.2,687,0,major_purchase
True,11.7,752,1,home_improvement
True,24.3,697,0,credit_card
True,9.0,797,1,all_other
True,87.3,687,2,debt_consolidation
True,40.2,707,1,credit_card
True,87.6,672,0,debt_consolidation
True,93.3,687,2,debt_consolidation
True,7.6,772,0,credit_card
True,69.1,727,0,debt_consolidation
True,90.4,677,0,credit_card
True,37.1,717,0,credit_card
True,88.1,687,2,debt_consolidation
True,91.8,677,1,debt_consolidation
True,19.4,747,0,debt_consolidation
True,53.1,712,0,debt_consolidation
True,77.1,712,1,small_business
True,0.0,792,0,debt_consolidation
True,55.3,672,1,all_other
True,48.2,677,1,debt_consolidation
True,73.4,672,0,debt_consolidation
True,20.8,752,1,debt_consolidation
True,57.4,722,1,major_purchase
True,48.0,707,0,all_other
True,1.8,797,0,major_purchase
True,13.5,682,1,debt_consolidation
True,41.6,687,0,debt_consolidation
True,37.1,692,2,all_other
True,88.2,727,0,small_business
True,22.0,752,0,all_other
True,18.1,762,0,debt_consolidation
True,36.9,677,1,major_purchase
True,42.6,737,0,credit_card
True,21.7,737,1,debt_consolidation
True,79.2,682,1,all_other
True,71.4,702,0,credit_card
True,26.32,707,0,debt_consolidation
True,17.3,722,0,debt_consolidation
True,23.7,787,0,debt_consolidation
True,62.8,672,3,debt_consolidation
True,45.6,732,0,credit_card
True,65.6,717,0,all_other
True,54.0,702,1,debt_consolidation
True,67.1,697,0,credit_card
True,51.1,762,4,credit_card
True,52.0,737,0,debt_consolidation
True,38.8,712,1,debt_consolidation
True,41.7,707,1,debt_consolidation
True,90.3,747,1,major_purchase
True,76.2,707,0,debt_consolidation
True,20.3,762,1,debt_consolidation
True,5.5,752,7,small_business
True,43.2,662,1,all_other
True,18.1,787,5,home_improvement
True,32.1,772,0,all_other
True,74.2,687,0,debt_consolidation
True,31.0,677,2,small_business
True,73.2,677,0,all_other
True,55.0,682,0,home_improvement
True,71.5,682,0,credit_card
True,42.7,667,3,debt_consolidation
True,16.6,672,3,debt_consolidation
True,88.0,707,1,educational
True,72.7,702,0,all_other
True,70.1,687,0,credit_card
True,60.2,662,1,credit_card
True,62.2,717,0,all_other
True,9.3,722,1,home_improvement
True,45.1,757,1,debt_consolidation
True,50.9,667,0,all_other
True,89.2,667,3,debt_consolidation
True,76.0,722,0,debt_consolidation
True,70.8,697,0,debt_consolidation
True,37.9,717,0,debt_consolidation
True,63.4,722,1,debt_consolidation
True,95.1,682,3,educational
True,12.1,692,1,all_other
True,89.8,737,1,all_other
True,91.9,722,2,educational
True,8.9,742,0,all_other
True,61.4,692,1,all_other
True,44.9,697,0,all_other
True,13.5,737,0,all_other
True,16.5,777,0,debt_consolidation
True,8.7,762,3,small_business
True,66.0,672,0,credit_card
True,75.9,707,2,debt_consolidation
True,73.4,727,1,debt_consolidation
True,35.7,692,3,all_other
True,16.9,742,0,all_other
True,18.2,747,0,all_other
True,71.8,672,0,debt_consolidation
True,73.1,702,1,small_business
True,60.9,722,0,all_other
True,45.2,692,0,debt_consolidation
True,52.0,702,1,all_other
True,93.2,677,2,debt_consolidation
True,30.5,747,4,major_purchase
True,22.6,727,2,debt_consolidation
True,38.4,687,2,debt_consolidation
True,14.7,797,2,debt_consolidation
True,85.2,692,0,all_other
True,60.5,712,0,debt_consolidation
True,35.7,727,1,debt_consolidation
True,3.1,727,3,all_other
True,73.8,692,1,debt_consolidation
True,70.0,682,0,credit_card
True,10.5,762,2,credit_card
True,23.5,752,1,credit_card
True,47.9,737,0,debt_consolidation
True,40.5,697,2,home_improvement
True,51.3,687,3,all_other
True,17.8,767,0,home_improvement
True,82.5,712,2,home_improvement
True,57.4,707,1,debt_consolidation
True,66.2,712,2,debt_consolidation
True,34.8,702,1,all_other
True,0.0,697,3,debt_consolidation
True,48.2,672,2,credit_card
True,19.5,742,1,all_other
True,17.0,772,0,debt_consolidation
True,53.8,732,2,debt_consolidation
True,73.0,722,1,debt_consolidation
True,55.5,682,1,all_other
True,35.2,742,3,small_business
True,21.1,702,1,all_other
True,37.4,742,0,debt_consolidation
True,52.2,692,1,debt_consolidation
True,42.6,772,0,major_purchase
True,63.9,717,1,major_purchase
True,78.3,667,0,all_other
True,0.4,777,2,home_improvement
True,51.2,707,2,all_other
True,0.0,752,0,debt_consolidation
True,91.9,682,2,debt_consolidation
True,49.6,712,0,all_other
True,48.8,692,0,all_other
True,98.4,692,0,educational
True,22.6,722,0,small_business
True,15.9,722,2,major_purchase
True,50.7,697,3,credit_card
True,33.8,717,0,all_other
True,38.3,742,0,debt_consolidation
True,80.1,677,3,all_other
True,63.0,667,0,all_other
True,25.8,662,3,debt_consolidation
True,49.1,667,1,debt_consolidation
True,48.9,702,0,educational
True,46.7,742,4,home_improvement
True,35.6,697,3,small_business
True,8.9,737,1,all_other
True,2.5,717,2,home_improvement
True,0.2,757,2,major_purchase
False,90.4,642,1,debt_consolidation
False,92.3,647,4,debt_consolidation
False,66.0,682,5,debt_consolidation
False,58.5,677,1,educational
False,52.6,652,33,debt_consolidation
False,64.0,652,8,debt_consolidation
False,12.6,662,4,debt_consolidation
False,77.3,657,0,all_other
False,54.5,672,3,debt_consolidation
False,80.1,697,0,credit_card
False,63.9,672,1,debt_consolidation
False,27.1,672,2,home_improvement
False,97.8,657,1,debt_consolidation
False,64.2,652,2,all_other
False,65.5,667,4,debt_consolidation
False,7.3,772,4,all_other
False,2.9,742,3,all_other
False,22.1,742,6,all_other
False,17.2,712,6,all_other
False,56.8,707,1,all_other
False,65.5,697,4,all_other
False,20.1,702,3,all_other
False,48.7,697,2,all_other
False,19.8,692,2,all_other
False,21.7,687,4,all_other
False,38.3,687,6,all_other
False,10.7,712,4,all_other
False,70.0,687,1,all_other
False,51.5,707,8,all_other
False,48.1,712,4,all_other
False,14.0,717,3,all_other
False,8.6,802,5,all_other
False,0.0,802,1,all_other
False,5.0,802,5,all_other
False,0.0,742,5,all_other
False,0.8,772,3,all_other
False,0.1,722,2,all_other
False,0.5,797,0,all_other
False,1.3,787,5,all_other
False,23.5,757,4,all_other
False,85.0,642,0,all_other
False,0.5,672,0,all_other
False,56.2,672,4,all_other
False,2.2,707,5,all_other
False,63.5,697,0,debt_consolidation
False,66.0,697,4,debt_consolidation
False,2.2,802,0,debt_consolidation
False,85.0,652,0,educational
False,41.5,707,6,debt_consolidation
False,47.8,662,1,all_other
False,49.3,657,9,credit_card
False,61.9,647,0,credit_card
False,88.9,672,9,debt_consolidation
False,59.3,672,6,credit_card
False,24.8,727,5,credit_card
False,25.6,657,3,credit_card
False,52.4,642,18,all_other
False,72.4,682,0,debt_consolidation
False,58.8,687,14,debt_consolidation
False,73.3,652,3,home_improvement
False,73.7,647,6,credit_card
False,37.5,682,1,educational
False,16.7,652,2,credit_card
False,76.2,662,1,debt_consolidation
False,55.0,632,9,educational
False,75.4,652,1,credit_card
False,51.3,692,15,all_other
False,105.7,632,1,credit_card
False,22.0,642,1,debt_consolidation
False,86.6,642,0,all_other
False,55.6,637,1,debt_consolidation
False,47.6,612,0,educational
False,72.5,662,1,debt_consolidation
False,35.4,652,2,debt_consolidation
False,54.2,682,2,educational
False,95.7,667,0,credit_card
False,14.4,667,4,debt_consolidation
False,54.1,647,8,credit_card
False,95.8,642,13,all_other
False,41.0,642,6,debt_consolidation
False,50.2,697,4,debt_consolidation
False,19.2,702,1,all_other
False,83.3,647,1,credit_card
False,99.3,647,1,credit_card
False,79.8,642,1,all_other
False,83.7,672,12,educational
False,64.1,662,1,all_other
False,79.7,667,4,debt_consolidation
False,25.2,682,2,all_other
False,46.1,667,2,credit_card
False,29.8,682,5,debt_consolidation
False,66.8,657,0,educational
False,9.4,737,0,debt_consolidation
False,17.0,802,0,debt_consolidation
False,43.3,692,1,credit_card
False,64.6,647,10,credit_card
False,6.0,652,0,credit_card
False,81.6,637,1,debt_consolidation
False,82.9,647,0,credit_card
False,12.6,667,3,debt_consolidation
False,4.2,757,13,small_business
False,69.5,642,1,all_other
False,43.2,677,1,credit_card
False,59.5,712,5,credit_card
False,0.0,737,1,all_other
False,27.4,732,9,educational
False,0.0,667,1,all_other
False,36.2,667,19,debt_consolidation
False,60.3,667,8,credit_card
False,51.5,647,3,debt_consolidation
False,10.4,747,5,all_other
False,63.5,647,4,small_business
False,87.7,642,0,debt_consolidation
False,39.1,652,1,debt_consolidation
False,97.5,637,1,credit_card
False,0.0,692,1,credit_card
False,93.8,642,0,educational
False,80.0,702,3,all_other
False,87.4,647,0,debt_consolidation
False,1.5,727,0,all_other
False,66.3,647,2,debt_consolidation
False,0.0,672,0,all_other
False,0.0,647,1,debt_consolidation
False,0.0,682,6,educational
False,31.8,677,2,debt_consolidation
False,77.9,682,5,debt_consolidation
False,77.0,632,2,home_improvement
False,93.7,642,0,debt_consolidation
False,30.5,692,0,credit_card
False,56.7,642,2,debt_consolidation
False,57.3,697,0,credit_card
False,0.0,642,1,home_improvement
False,57.8,657,0,credit_card
False,98.1,667,4,debt_consolidation
False,51.0,657,5,debt_consolidation
False,2.5,677,4,all_other
False,18.6,717,10,all_other
False,89.5,642,4,debt_consolidation
False,61.5,652,1,debt_consolidation
False,73.8,642,6,educational
False,94.5,647,0,all_other
False,35.1,682,4,debt_consolidation
False,59.2,702,0,all_other
False,15.2,647,1,home_improvement
False,71.4,627,0,credit_card
False,51.3,667,2,all_other
False,78.0,642,3,credit_card
False,95.4,617,4,debt_consolidation
False,0.0,717,2,credit_card
False,82.7,647,12,educational
False,90.1,647,2,debt_consolidation
False,31.6,727,4,all_other
False,66.9,647,3,educational
False,94.6,707,0,home_improvement
False,83.0,652,0,educational
False,58.7,657,9,debt_consolidation
False,0.0,652,1,debt_consolidation
False,79.0,642,4,small_business
False,22.3,687,1,debt_consolidation
False,72.7,652,3,debt_consolidation
False,77.5,642,5,home_improvement
False,15.1,652,0,debt_consolidation
False,58.8,652,6,all_other
False,0.0,647,9,all_other
False,96.7,652,12,debt_consolidation
False,31.1,722,0,all_other
False,96.2,662,0,debt_consolidation
False,71.7,652,3,debt_consolidation
False,51.7,722,2,all_other
False,1.1,692,8,all_other
False,74.5,662,4,all_other
False,9.8,647,10,all_other
False,80.7,652,10,debt_consolidation
False,32.9,667,4,all_other
False,54.4,672,2,credit_card
False,60.8,642,0,small_business
False,11.0,642,18,debt_consolidation
False,57.0,647,0,credit_card
False,21.8,682,2,educational
False,71.8,667,8,debt_consolidation
False,55.8,647,12,debt_consolidation
False,82.4,642,4,debt_consolidation
False,41.7,687,8,educational
False,47.3,687,8,small_business
False,0.0,647,0,all_other
False,105.3,642,3,debt_consolidation
False,82.9,652,0,all_other
False,0.0,702,6,all_other
False,47.6,667,4,all_other
False,86.0,667,2,debt_consolidation
False,77.5,692,4,small_business
False,77.5,652,6,credit_card
False,49.2,697,0,debt_consolidation
False,37.0,672,4,all_other
False,32.9,652,1,credit_card
False,39.7,657,1,debt_consolidation
False,79.1,692,6,debt_consolidation
False,0.0,692,5,small_business
False,27.7,687,12,home_improvement
False,79.6,662,1,debt_consolidation
False,32.6,672,4,debt_consolidation
